date,population,admission,release
2021-07-05,126351.6662259967,2172.0183917476097,1494.123698446085
2021-07-06,126956.39425263157,2098.851725080943,3753.6236984460857
2021-07-07,126300.37227926645,3097.6017250809427,3546.6236984460857
2021-07-08,125954.35030590127,3200.6017250809427,3421.345920668308
2021-07-09,125685.77277698056,3152.7683917476093,3203.512587334975
2021-07-10,125796.36191472657,3314.7683917476093,1352.1792540016406
2021-07-11,126685.95105247252,2241.7683917476097,1415.1792540016406
2021-07-12,127182.54019021848,1911.76839174761,3344.012587334975
2021-07-13,126794.12932796445,2953.823947303165,3301.512587334975
2021-07-14,126906.21846571044,3414.6017250809427,3481.012587334975
2021-07-15,126501.80760345639,3075.6017250809427,3454.245920668308
2021-07-16,126221.73007453572,3175.7683917476093,3065.557708880096
2021-07-17,126402.36350132596,3246.1911356703536,1393.5577088800956
2021-07-18,127312.9969281162,2304.1911356703536,1444.0577088800958
2021-07-19,127776.13035490646,1907.1911356703536,3499.307708880096
2021-07-20,127276.6804483634,2999.0078023370206,3445.279931102318
2021-07-21,127164.73054182032,3335.60780233702,3371.224375546763
2021-07-22,126771.94730194393,2978.441135670354,3178.224375546763
2021-07-23,126653.66406206752,3059.941135670354,3023.474375546763
2021-07-24,126753.13082219112,3122.941135670354,1379.769247341634
2021-07-25,127613.00783872495,2239.6462638754815,1391.6025806749674
2021-07-26,128162.21818859212,1940.8129305421485,3398.7692473416346
2021-07-27,127581.09520512597,2817.6462638754815,3332.0192473416346
2021-07-28,127383.97222165983,3134.8962638754815,3160.1025806749685
2021-07-29,127279.34923819368,3053.0351527643707,3176.422580674968
2021-07-30,127159.89292139417,3062.4062638754817,3235.0618331189016
2021-07-31,127174.28594329511,3252.3910252325836,1475.331336665
2021-08-01,128485.34563186267,2371.1535221231543,1531.8161588312785
2021-08-02,129052.39460611103,2094.9484664129463,3630.6286588312787
2021-08-03,128447.33941369268,3023.9734664129464,4392.128658831279
2021-08-04,127839.28422127436,3782.5888318839197,3372.9873668332257
2021-08-05,127739.85279123228,3273.055936791132,3558.962366833226
2021-08-06,127568.6713611902,3394.430936791132,3212.2790334998926
2021-08-07,127783.48993114807,3424.847603457798,1602.2790334998929
2021-08-08,128524.30850110596,2344.597603457798,1590.7790334998929
2021-08-09,128971.1270710639,2036.597603457798,3739.779033499892
2021-08-10,128260.94564102178,3031.430936791132,3459.945700166559
2021-08-11,128079.09754431306,3278.764270124465,3522.1123668332257
2021-08-12,127694.13833649318,3137.1531590133536,3496.1123668332257
2021-08-13,127395.6791286733,3196.9864923466876,3295.1123668332257
2021-08-14,127414.55325418674,3313.9864923466876,1446.1123668332261
2021-08-15,128284.4273797002,2315.086492346687,1533.1123668332261
2021-08-16,128745.30150521368,1993.986492346687,3748.7649092061074
2021-08-17,127839.29709965368,2844.7266053410376,3347.7310109010223
2021-08-18,127637.2926940937,3145.7266053410376,3319.6060109010223
2021-08-19,127400.53828853372,3082.7650668794986,3190.78326444963
2021-08-20,127205.84424588286,2996.089221798771,3046.7832644496298
2021-08-21,127390.98353656534,3230.089221798771,1397.7832644496298
2021-08-22,128206.12282724779,2212.922555132104,1402.78326444963
2021-08-23,128685.76211793028,1883.129221798771,4283.861533903753
2021-08-24,127947.52147249196,3545.620888465438,3478.8615339037533
2021-08-25,127904.28082705363,3435.620888465438,3207.1948672370863
2021-08-26,127687.26240383757,2977.3528478901944,3399.0817158337413
2021-08-27,127575.77810483919,3291.515784182302,3198.6848904369153
2021-08-28,127590.76659495647,3217.9999111664292,1416.517856055596
2021-08-29,128636.7550850737,2463.4014263179442,1395.8534829727446
2021-08-30,129190.97622780407,1950.3862199059981,3644.95674384231
2021-08-31,128450.94737053441,2904.9278865726646,3521.75674384231
2021-09-01,127914.41851326478,2985.227886572665,3729.9001546950235
